,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
63,4,3938,3946,34534.82465,34518.7,-64.49860000002082,-0.00046690985587516387,2023-10-25 14:00:00,2023-10-26 06:00:00,0 days 16:00:00
64,4,3996,4000,34589.2061,34316.2,-1092.024400000024,-0.007892811971767277,2023-10-30 10:00:00,2023-10-30 18:00:00,0 days 08:00:00
65,4,4002,4004,34593.813,34458.9,-539.6520000000019,-0.003899917016953358,2023-10-30 22:00:00,2023-10-31 02:00:00,0 days 04:00:00
66,4,4022,4023,34664.71920000001,34296.9,-1471.2768000000215,-0.010610765310916093,2023-11-01 14:00:00,2023-11-01 16:00:00,0 days 02:00:00
67,4,4025,4034,34615.94615,34931.5,1262.2153999999864,0.009115852232743249,2023-11-01 20:00:00,2023-11-02 14:00:00,0 days 18:00:00
68,4,4037,4038,35050.6973,34926.9,-495.18919999999343,-0.0035319497053201143,2023-11-02 20:00:00,2023-11-02 22:00:00,0 days 02:00:00
69,4,4072,4073,35136.525850000005,35001.2,-541.3034000000334,-0.0038514294377800518,2023-11-05 18:00:00,2023-11-05 20:00:00,0 days 02:00:00
70,4,4109,4121,35684.2462,36399.4,2860.6152,0.02004116315058946,2023-11-08 20:00:00,2023-11-09 20:00:00,1 days 00:00:00
71,4,4129,4136,37154.548350000005,37083.5,-284.1934000000183,-0.0019122382899321444,2023-11-10 12:00:00,2023-11-11 02:00:00,0 days 14:00:00
72,4,4142,4143,37222.24975,37071.5,-602.9990000000107,-0.004049990288402805,2023-11-11 14:00:00,2023-11-11 16:00:00,0 days 02:00:00
73,4,4155,4156,37234.06745,37108.4,-502.6698000000033,-0.003375066400380655,2023-11-12 16:00:00,2023-11-12 18:00:00,0 days 02:00:00
74,4,4247,4258,37316.891500000005,37374.2,229.23399999996764,0.001535725450229286,2023-11-20 08:00:00,2023-11-21 06:00:00,0 days 22:00:00
75,4,4289,4303,37338.3236,37706.3,1471.9055999999982,0.009855193391703265,2023-11-23 20:00:00,2023-11-25 00:00:00,1 days 04:00:00
76,4,4356,4359,38332.512650000004,37817.6,-2059.6506000000227,-0.01343279149742893,2023-11-29 10:00:00,2023-11-29 16:00:00,0 days 06:00:00
77,4,4377,4427,38087.145150000004,41534.3,13788.619399999996,0.09050704211155614,2023-12-01 04:00:00,2023-12-05 08:00:00,4 days 04:00:00
78,4,4430,4447,41888.9393,43775.1,7544.642800000001,0.04502765483011406,2023-12-05 14:00:00,2023-12-07 00:00:00,1 days 10:00:00
79,4,4470,4476,44638.858,43865.6,-3093.0320000000065,-0.01732253096618197,2023-12-08 22:00:00,2023-12-09 10:00:00,0 days 12:00:00
80,4,4478,4480,44096.045000000006,43922.3,-694.9800000000105,-0.003940149280961647,2023-12-09 14:00:00,2023-12-09 18:00:00,0 days 04:00:00
81,4,4539,4544,43281.2246,42813.5,-1870.8984000000055,-0.010806639699376785,2023-12-14 18:00:00,2023-12-15 04:00:00,0 days 10:00:00
82,4,4562,4564,42695.5474,42367.9,-1310.5896000000066,-0.007674041438803569,2023-12-16 16:00:00,2023-12-16 20:00:00,0 days 04:00:00
83,4,4601,4602,42613.0238,42298.2,-1259.2952000000223,-0.007387971374141378,2023-12-19 22:00:00,2023-12-20 00:00:00,0 days 02:00:00
84,4,4609,4623,43882.525200000004,43481.5,-1604.1008000000147,-0.009138608094504175,2023-12-20 14:00:00,2023-12-21 18:00:00,1 days 04:00:00
85,4,4625,4630,44103.95685,43614.0,-1959.8274000000092,-0.011109135891511301,2023-12-21 22:00:00,2023-12-22 08:00:00,0 days 10:00:00
86,4,4655,4656,43788.985100000005,43666.6,-489.54040000002715,-0.002794883227380529,2023-12-24 10:00:00,2023-12-24 12:00:00,0 days 02:00:00
